magnitude,jerk,variance,peak_freq,zero_cross,duration,class_id,class_label
2.7188,1.8719,0.4519,21.3227,16,21.85,1,IMPACT
2.5750,1.6523,0.6020,19.4962,21,43.39,1,IMPACT
2.4315,2.6799,0.7522,17.6751,25,49.94,1,IMPACT
2.7923,2.4687,0.4042,20.9041,19,26.61,1,IMPACT
2.1500,3.4929,0.5554,24.0993,18,48.21,1,IMPACT
2.0094,2.0372,0.7069,22.3088,18,24.87,1,IMPACT
2.3651,1.8095,0.6066,15.4799,17,46.37,1,IMPACT
2.7257,1.5985,0.5088,23.7061,16,38.06,1,IMPACT
2.0886,2.6386,0.4127,16.9623,21,29.87,1,IMPACT
2.4484,3.6804,0.3153,15.1802,20,21.58,1,IMPACT
2.3003,3.4471,0.7137,18.3044,25,43.00,1,IMPACT
2.6603,1.9819,0.6154,21.5244,19,34.65,1,IMPACT
2.5166,1.7614,0.7655,19.6999,24,26.19,1,IMPACT
2.8775,1.5484,0.4184,22.9327,17,32.92,1,IMPACT
2.7347,3.8269,0.3185,16.1186,17,24.46,1,IMPACT
2.0928,2.3626,0.4710,24.3178,22,46.17,1,IMPACT
2.9534,2.1500,0.3731,22.5447,21,22.85,1,IMPACT
2.8128,1.9315,0.5249,15.7595,15,44.51,1,IMPACT
2.1663,1.7060,0.4237,18.9010,25,35.95,1,IMPACT
2.0287,2.7468,0.5773,22.1500,19,27.74,1,IMPACT
2.8874,2.5300,0.7282,15.3545,18,49.34,1,IMPACT
2.7431,2.3019,0.6276,18.5236,23,25.82,1,IMPACT
2.5998,2.0842,0.5288,21.7052,16,47.44,1,IMPACT
2.9592,3.1175,0.4308,19.9196,21,24.11,1,IMPACT
2.8182,2.9027,0.5823,18.1274,20,30.75,1,IMPACT
2.6782,2.6896,0.4845,16.3476,20,37.43,1,IMPACT
2.5376,3.7252,0.3859,24.5593,25,29.06,1,IMPACT
2.3960,3.5090,0.7869,17.7602,24,35.67,1,IMPACT
2.2518,3.2840,0.4377,20.9330,18,27.26,1,IMPACT
2.1113,1.8158,0.3384,19.1460,22,48.83,1,IMPACT
2.4664,2.8493,0.7396,22.3084,16,40.46,1,IMPACT
2.8317,3.8962,0.6446,15.5921,21,47.34,1,IMPACT
2.1875,3.6715,0.7940,18.7620,15,38.82,1,IMPACT
2.0467,2.2051,0.6955,16.9732,25,45.46,1,IMPACT
2.3997,1.9763,0.3440,15.1089,19,36.89,1,IMPACT
2.7593,1.7591,0.7462,23.3262,18,28.57,1,IMPACT
2.6185,2.7916,0.3972,21.5372,23,35.17,1,IMPACT
2.9773,2.5756,0.7985,24.7417,22,26.79,1,IMPACT
2.3368,3.6184,0.7021,22.9569,16,33.59,1,IMPACT
2.1951,3.3967,0.3526,16.1574,21,40.15,1,IMPACT
2.5545,3.1816,0.7547,19.3710,25,46.83,1,IMPACT
2.9151,1.7212,0.4078,17.5994,19,38.58,1,IMPACT
2.7699,2.7428,0.3059,15.7558,18,29.98,1,IMPACT
2.6287,2.5307,0.7082,23.9625,18,21.67,1,IMPACT
2.9849,3.5562,0.3584,22.1383,22,43.22,1,IMPACT
2.8471,2.0932,0.7612,20.3856,22,49.94,1,IMPACT
2.2000,3.1191,0.6616,23.5226,21,41.51,1,IMPACT
2.0636,1.6654,0.3145,21.7832,15,48.25,1,IMPACT
2.4228,3.9463,0.7159,24.9942,20,39.87,1,IMPACT
2.7795,2.4757,0.6160,23.1748,19,46.41,1,IMPACT
2.6383,2.2585,0.7676,16.3808,18,38.05,1,IMPACT
2.9936,3.2834,0.6669,24.5444,17,44.53,1,IMPACT
2.8510,1.8131,0.3179,17.7353,22,21.13,1,IMPACT
2.7131,1.6105,0.4719,20.9800,21,42.96,1,IMPACT
2.0739,3.8914,0.3737,19.2105,21,34.61,1,IMPACT
2.4274,3.6667,0.5223,17.3520,25,41.04,1,IMPACT
2.7904,3.4617,0.4268,15.6090,25,32.90,1,IMPACT
2.1446,3.2290,0.5751,18.7607,18,24.30,1,IMPACT
2.0063,3.0215,0.4789,17.0021,23,31.10,1,IMPACT
2.8578,1.5376,0.3768,15.1210,17,22.49,1,IMPACT
2.2196,3.8243,0.7786,23.3621,22,29.14,1,IMPACT
2.0795,3.6170,0.4327,21.5835,16,20.96,1,IMPACT
2.4386,3.4003,0.5838,19.7914,20,42.57,1,IMPACT
2.7931,3.1705,0.7328,17.9468,25,34.03,1,IMPACT
2.6551,1.7134,0.3862,21.1913,19,25.80,1,IMPACT
2.5109,2.7417,0.5360,24.3609,24,32.32,1,IMPACT
2.8711,2.5280,0.4378,17.5824,23,23.98,1,IMPACT
2.7278,3.5572,0.5886,15.7648,22,45.57,1,IMPACT
2.5912,2.1055,0.7424,19.0242,16,22.37,1,IMPACT
2.4506,3.1390,0.3949,17.2393,21,44.08,1,IMPACT
2.8035,1.6553,0.7928,15.3749,15,20.46,1,IMPACT
2.1640,2.7008,0.6960,18.5998,25,42.23,1,IMPACT
2.0224,2.4798,0.3470,21.8023,24,48.82,1,IMPACT
2.3837,2.2660,0.7487,20.0375,23,25.47,1,IMPACT
2.7361,3.2846,0.3977,23.1685,17,31.93,1,IMPACT
2.5953,3.0720,0.3001,21.3785,22,23.63,1,IMPACT
2.4528,2.8492,0.7005,24.5704,21,45.18,1,IMPACT
2.3151,3.8937,0.6044,22.8183,15,22.00,1,IMPACT
2.1732,3.6771,0.7559,21.0165,20,43.64,1,IMPACT
2.0311,2.2074,0.6559,24.2103,19,20.17,1,IMPACT
2.3855,3.2324,0.5554,17.3630,18,41.66,1,IMPACT
2.2484,3.0226,0.7088,15.6188,18,48.43,1,IMPACT
2.6059,2.8008,0.3592,18.8088,17,39.99,1,IMPACT
2.4579,2.5697,0.5075,21.9345,22,46.40,1,IMPACT
2.3209,3.6176,0.4120,15.1902,21,23.25,1,IMPACT
2.1776,2.1417,0.3119,18.3722,20,44.77,1,IMPACT
2.0415,3.1899,0.7157,21.6381,20,21.58,1,IMPACT
2.3936,2.9595,0.3649,24.7656,19,28.05,1,IMPACT
2.2536,3.9931,0.7660,22.9843,18,49.66,1,IMPACT
2.6120,2.5225,0.6667,16.1853,23,26.24,1,IMPACT
2.4722,2.3147,0.5697,19.4083,22,47.99,1,IMPACT
2.8288,3.3428,0.7207,22.5893,16,24.59,1,IMPACT
2.1909,3.1358,0.3734,20.8337,21,46.31,1,IMPACT
2.0451,1.6599,0.5238,18.9868,25,22.87,1,IMPACT
2.4054,2.6902,0.6750,17.2105,25,29.48,1,IMPACT
2.7688,2.4849,0.5791,15.4718,24,36.30,1,IMPACT
2.1209,2.2554,0.7272,18.5976,18,27.70,1,IMPACT
2.9805,3.2922,0.6290,21.8123,22,49.36,1,IMPACT
2.3404,3.0750,0.5307,20.0313,22,26.01,1,IMPACT
2.1996,1.6152,0.4331,18.2417,21,32.71,1,IMPACT
2.0569,2.6434,0.5843,21.4321,15,39.33,1,IMPACT
2.9165,2.4298,0.7357,24.6458,20,45.96,1,IMPACT
2.7743,3.4594,0.6365,17.8398,24,37.54,1,IMPACT
2.6337,3.2484,0.5386,21.0531,24,29.23,1,IMPACT
2.4883,1.7663,0.4373,19.2088,17,20.66,1,IMPACT
2.8475,1.5549,0.5900,22.4209,17,27.39,1,IMPACT
2.7048,3.8330,0.4912,15.6102,16,34.00,1,IMPACT
2.0634,2.3637,0.6422,18.8143,21,40.60,1,IMPACT
2.9211,2.1521,0.5439,22.0057,15,32.26,1,IMPACT
2.2767,3.1729,0.6929,20.1739,19,23.71,1,IMPACT
2.6386,2.9629,0.3457,18.4172,24,45.45,1,IMPACT
2.9950,2.7427,0.4958,16.5934,18,21.98,1,IMPACT
2.3565,2.5334,0.6488,19.8321,23,43.73,1,IMPACT
2.7134,2.3082,0.7987,23.0155,16,20.25,1,IMPACT
2.5782,3.3596,0.7046,16.2939,16,27.20,1,IMPACT
2.9340,1.8843,0.3534,19.4625,20,48.65,1,IMPACT
2.2914,1.6698,0.7549,22.6521,25,25.29,1,IMPACT
2.1467,3.9429,0.6549,20.8172,24,46.81,1,IMPACT
2.5114,2.4906,0.5591,19.0933,24,23.64,1,IMPACT
2.3678,3.5159,0.4596,22.2714,18,45.20,1,IMPACT
2.2217,2.0382,0.3584,15.4186,17,21.65,1,IMPACT
2.5796,3.0696,0.5090,18.6137,16,43.22,1,IMPACT
2.9392,2.8561,0.6629,16.8329,15,20.03,1,IMPACT
2.7997,2.6427,0.3143,20.0576,20,41.66,1,IMPACT
2.6527,2.4142,0.7127,18.1937,19,48.08,1,IMPACT
2.5148,3.4592,0.3666,21.4389,19,24.89,1,IMPACT
2.3720,1.9860,0.5165,24.6255,23,31.42,1,IMPACT
2.2338,1.7774,0.6699,22.8678,17,23.18,1,IMPACT
2.5867,1.5452,0.5678,16.0028,22,29.56,1,IMPACT
2.9488,2.5908,0.7224,24.2496,21,21.43,1,IMPACT
2.3020,3.6087,0.3702,22.3881,15,27.80,1,IMPACT
2.6666,2.1581,0.7760,15.6655,25,34.74,1,IMPACT
2.0258,1.9423,0.4263,18.8740,25,26.29,1,IMPACT
2.8832,2.9713,0.3267,22.0625,18,47.85,1,IMPACT
2.2416,1.5047,0.4783,15.2644,23,39.50,1,IMPACT
2.5990,3.7826,0.6291,23.4540,17,31.08,1,IMPACT
2.4531,2.3050,0.5277,16.6036,16,37.51,1,IMPACT
2.8162,3.3535,0.4328,24.8618,15,44.41,1,IMPACT
2.6761,1.8886,0.5846,18.0814,15,36.07,1,IMPACT
2.0318,1.6636,0.7342,16.2501,25,42.57,1,IMPACT
2.8902,2.6984,0.6359,19.4513,19,34.22,1,IMPACT
2.7481,3.7238,0.5361,17.6467,18,25.76,1,IMPACT
2.1068,2.2609,0.4381,15.8514,23,47.44,1,IMPACT
2.4638,3.2878,0.5882,24.0363,22,38.97,1,IMPACT
2.3255,1.8290,0.4919,22.2775,16,45.76,1,IMPACT
2.6832,1.6112,0.3927,20.4694,15,37.35,1,IMPACT
2.0403,3.8913,0.7939,18.6568,25,28.97,1,IMPACT
2.4008,2.4300,0.4457,16.8815,25,20.63,1,IMPACT
2.2570,2.2055,0.5966,20.0584,24,42.22,1,IMPACT
2.6128,3.2342,0.4954,23.2256,18,48.68,1,IMPACT
2.9785,3.0315,0.6512,21.5162,17,40.61,1,IMPACT
2.3315,2.7983,0.7992,19.6532,16,47.00,1,IMPACT
2.6912,2.5881,0.4523,22.8709,16,38.75,1,IMPACT
2.0501,2.3784,0.3541,21.0770,20,30.42,1,IMPACT
2.9127,3.4152,0.5069,19.3287,25,37.14,1,IMPACT
2.2680,3.1923,0.4075,22.4940,19,43.71,1,IMPACT
2.6284,2.9791,0.5591,15.7182,18,20.36,1,IMPACT
2.9812,2.7486,0.7074,18.8527,23,41.77,1,IMPACT
2.3399,2.5312,0.3586,22.0573,22,48.39,1,IMPACT
2.7010,3.5706,0.7617,15.2915,16,25.14,1,IMPACT
2.0634,3.3614,0.4152,23.5407,15,31.91,1,IMPACT
2.4153,3.1348,0.5639,16.6633,20,38.36,1,IMPACT
2.7773,1.6726,0.4662,19.9072,19,45.05,1,IMPACT
2.6368,3.9569,0.3683,23.1226,19,21.73,1,IMPACT
2.9923,2.4801,0.7673,21.2887,23,43.19,1,IMPACT
2.3507,2.2685,0.4196,24.4903,23,49.88,1,IMPACT
2.2065,2.0411,0.5685,17.6598,16,26.33,1,IMPACT
2.5673,3.0798,0.4718,15.8909,21,48.10,1,IMPACT
2.9265,2.8666,0.6248,19.1030,15,24.84,1,IMPACT
2.7829,2.6427,0.5238,17.2786,25,31.30,1,IMPACT
2.6399,2.4185,0.6748,15.4657,24,22.90,1,IMPACT
2.5009,3.4613,0.5775,23.6963,24,29.63,1,IMPACT
2.8588,1.9896,0.4783,16.8919,23,36.21,1,IMPACT
2.7187,3.0259,0.6299,15.1104,22,27.86,1,IMPACT
2.5729,2.8004,0.7799,18.2626,22,34.39,1,IMPACT
2.4395,2.6043,0.6849,16.5607,21,41.27,1,IMPACT
2.2941,2.3794,0.3350,19.7170,20,47.81,1,IMPACT
2.1522,2.1602,0.4855,22.9144,25,39.38,1,IMPACT
2.0126,3.2017,0.6387,21.1399,24,31.14,1,IMPACT
2.3688,1.7198,0.5376,19.3150,23,22.58,1,IMPACT
2.2263,1.5062,0.6883,22.5036,17,29.17,1,IMPACT
2.5801,2.5273,0.3379,20.6522,16,35.67,1,IMPACT
2.9427,2.3187,0.7418,18.9037,16,42.48,1,IMPACT
2.7989,3.3471,0.6419,22.0787,15,34.02,1,IMPACT
2.1619,3.1441,0.7960,20.3352,20,40.85,1,IMPACT
2.0196,2.9208,0.6965,18.5281,25,32.41,1,IMPACT
2.3769,3.9540,0.3471,21.7146,24,38.98,1,IMPACT
2.7362,2.4870,0.4996,24.9292,23,30.69,1,IMPACT
2.5933,2.2639,0.6489,18.1137,22,37.16,1,IMPACT
2.9505,3.2946,0.5507,21.3018,22,28.82,1,IMPACT
2.3093,1.8347,0.4523,19.5065,21,35.48,1,IMPACT
2.1717,2.8727,0.6059,22.7569,20,42.26,1,IMPACT
2.5265,3.8971,0.7552,15.9152,20,48.74,1,IMPACT
2.8875,2.4371,0.4080,19.1475,24,25.47,1,IMPACT
2.2390,3.4505,0.5553,17.2668,24,31.80,1,IMPACT
2.6032,1.9976,0.7097,20.5367,17,38.65,1,IMPACT
2.9621,3.0288,0.3602,18.7423,22,30.21,1,IMPACT
2.3190,1.5595,0.7610,16.9260,16,36.80,1,IMPACT
2.1781,3.8433,0.4129,15.1366,15,28.47,1,IMPACT
2.0360,2.3815,0.3149,23.3314,15,35.15,1,IMPACT
2.3949,3.4121,0.7169,16.5409,19,26.81,1,IMPACT
2.2552,3.1953,0.6175,24.7625,19,48.38,1,IMPACT
2.1093,1.7240,0.7679,17.9133,23,39.95,1,IMPACT
2.4657,3.9973,0.4176,16.0908,17,46.45,1,IMPACT
2.3285,2.5416,0.3210,19.3444,22,38.23,1,IMPACT
2.6858,3.5724,0.4729,22.5345,16,44.89,1,IMPACT
2.0456,2.1087,0.6247,20.7518,15,36.55,1,IMPACT
2.4024,3.1372,0.7748,18.9330,25,43.09,1,IMPACT
2.2602,1.6695,0.4263,17.1278,19,34.73,1,IMPACT
2.1204,2.7024,0.3274,20.3497,18,26.33,1,IMPACT
2.9794,2.4898,0.4793,18.5576,18,48.00,1,IMPACT
2.3313,2.2550,0.3769,21.6812,22,39.36,1,IMPACT
2.6931,3.3002,0.7812,19.9241,16,31.20,1,IMPACT
2.0497,1.8250,0.6813,23.1045,15,22.73,1,IMPACT
2.4104,1.6178,0.5842,21.3327,20,29.48,1,IMPACT
2.7686,3.8990,0.4860,24.5328,25,36.13,1,IMPACT
2.1264,3.6762,0.6359,17.7265,24,27.65,1,IMPACT
2.4859,2.2156,0.5378,20.9399,18,34.33,1,IMPACT
2.8432,3.2429,0.6885,24.1291,23,25.90,1,IMPACT
2.7033,3.0296,0.3400,22.3485,22,32.54,1,IMPACT
2.5637,1.5683,0.7435,15.5759,21,24.32,1,IMPACT
2.9231,2.6080,0.3959,18.7880,15,31.02,1,IMPACT
2.7774,3.6275,0.7938,21.9402,20,37.40,1,IMPACT
2.6390,3.4172,0.6975,15.1812,19,44.20,1,IMPACT
2.9931,1.9413,0.5962,18.3290,18,20.63,1,IMPACT
2.8570,2.9826,0.7501,16.5973,18,42.44,1,IMPACT
2.7097,1.5044,0.3983,24.7290,22,33.85,1,IMPACT
2.5717,2.5447,0.3019,17.9751,16,25.63,1,IMPACT
2.4303,2.3293,0.4539,21.1792,21,32.31,1,IMPACT
2.2868,3.3545,0.6049,24.3598,15,38.90,1,IMPACT
2.1460,3.1413,0.7558,22.5692,25,30.50,1,IMPACT
2.9996,1.6642,0.4053,15.7132,24,22.00,1,IMPACT
2.3641,2.7082,0.5588,23.9865,18,28.77,1,IMPACT
2.2208,2.4879,0.4592,17.1669,17,20.33,1,IMPACT
2.0788,3.5199,0.3606,15.3638,22,26.96,1,IMPACT
2.4332,3.2903,0.7591,23.5170,21,48.39,1,IMPACT
2.7948,1.8397,0.4137,21.7574,15,25.25,1,IMPACT
2.6538,1.6163,0.5648,19.9674,25,31.85,1,IMPACT
2.5165,2.6628,0.4676,23.2165,25,23.59,1,IMPACT
2.3704,3.6863,0.6167,21.3645,18,45.05,1,IMPACT
2.7256,2.2098,0.5163,24.5280,18,21.56,1,IMPACT
2.5898,3.2543,0.4206,17.7990,23,28.38,1,IMPACT
2.4443,3.0281,0.5701,20.9540,22,34.88,1,IMPACT
2.8030,1.5635,0.4720,24.1584,21,41.55,1,IMPACT
2.1608,2.5942,0.3734,17.3539,20,48.18,1,IMPACT
2.5231,3.6390,0.7764,20.6005,20,39.93,1,IMPACT
2.3813,2.1683,0.4280,18.8003,24,46.57,1,IMPACT
2.2365,3.1926,0.5774,16.9637,18,23.06,1,IMPACT
2.5959,1.7258,0.7290,15.1770,17,44.69,1,IMPACT
2.9554,2.7649,0.3811,23.3905,17,36.38,1,IMPACT
2.8148,3.7943,0.7821,16.6041,21,42.97,1,IMPACT
2.6766,3.5934,0.4366,19.8459,21,34.84,1,IMPACT
2.5304,2.1130,0.5849,17.9915,20,26.24,1,IMPACT
2.3852,3.1342,0.4844,21.1508,25,32.74,1,IMPACT
2.7474,2.9260,0.3873,24.3972,24,39.47,1,IMPACT
2.6008,3.9484,0.5364,17.5390,23,30.94,1,IMPACT
2.4636,2.4903,0.4394,20.7919,17,22.68,1,IMPACT
2.3191,2.2661,0.3394,23.9598,22,44.22,1,IMPACT
2.6807,3.3066,0.4926,17.1997,21,35.97,1,IMPACT
2.5343,1.8293,0.6429,20.3449,15,27.52,1,IMPACT
2.8977,2.8756,0.5459,23.6038,20,34.27,1,IMPACT
2.2525,3.8965,0.4446,21.7620,24,40.71,1,IMPACT
2.6181,2.4489,0.3502,20.0501,24,47.64,1,IMPACT
2.4679,3.4588,0.4966,18.1479,17,23.91,1,IMPACT
2.8285,1.9948,0.6494,21.3764,17,30.64,1,IMPACT
2.6881,1.7831,0.5514,24.5919,16,37.32,1,IMPACT
2.0485,1.5700,0.7043,22.8177,15,29.05,1,IMPACT
2.9023,3.8466,0.3524,20.9611,20,35.45,1,IMPACT
2.7626,3.6320,0.5055,24.1875,25,42.20,1,IMPACT
2.6231,2.1658,0.6564,17.4126,19,33.79,1,IMPACT
2.9799,1.9467,0.3082,15.5965,23,40.45,1,IMPACT
2.3375,1.7288,0.4581,23.7854,23,46.97,1,IMPACT
2.6938,2.7570,0.3593,16.9636,22,23.59,1,IMPACT
2.0558,2.5425,0.5117,15.2086,16,45.29,1,IMPACT
2.9140,3.5783,0.6638,23.4072,21,36.97,1,IMPACT
2.2761,2.1215,0.3174,21.6536,20,28.76,1,IMPACT
2.1256,1.8795,0.7138,24.7485,25,35.03,1,IMPACT
2.4875,1.6745,0.3675,22.9913,18,41.83,1,IMPACT
2.3451,3.9510,0.5175,21.1831,23,48.35,1,IMPACT
2.7057,2.4867,0.4200,19.4118,22,40.06,1,IMPACT
2.0608,2.2681,0.3197,22.5717,16,46.58,1,IMPACT
2.9242,2.0632,0.7239,20.8329,21,23.40,1,IMPACT
2.7835,3.0928,0.3751,24.0453,20,30.01,1,IMPACT
2.1420,1.6300,0.5273,22.2487,20,36.70,1,IMPACT
2.9999,2.6632,0.6777,20.4421,19,28.27,1,IMPACT
2.8579,3.6918,0.3292,23.6407,18,34.90,1,IMPACT
2.2149,3.4732,0.4790,21.8232,23,26.42,1,IMPACT
2.5780,2.0131,0.3829,15.0821,22,33.22,1,IMPACT
2.4281,1.7739,0.7795,23.1841,21,39.51,1,IMPACT
2.7880,2.8150,0.4333,21.4050,15,46.32,1,IMPACT
2.6485,3.8535,0.3357,19.6303,25,38.02,1,IMPACT
2.5077,2.3824,0.4867,17.8421,19,29.61,1,IMPACT
2.8630,2.1626,0.6368,21.0049,24,36.16,1,IMPACT
2.2232,1.9495,0.5387,24.2282,18,42.83,1,IMPACT
2.5802,1.7269,0.4394,17.4136,17,34.40,1,IMPACT
2.4365,1.5047,0.3389,20.5880,16,25.90,1,IMPACT
2.2980,2.5506,0.7434,23.8269,16,32.75,1,IMPACT
2.1569,2.3296,0.3938,22.0336,20,24.31,1,IMPACT
2.0125,3.3596,0.5443,15.2023,20,45.88,1,IMPACT
2.8742,1.8993,0.4473,18.4419,24,37.62,1,IMPACT
2.2336,2.9309,0.3489,16.6561,24,44.26,1,IMPACT
2.0904,3.9575,0.7496,19.8395,23,20.84,1,IMPACT
2.9524,2.5031,0.4027,23.0822,22,27.59,1,IMPACT
2.3092,2.2777,0.3016,16.2627,16,49.04,1,IMPACT
2.1660,2.0625,0.4544,24.4479,21,40.78,1,IMPACT
2.5256,1.8471,0.6056,17.6624,15,32.39,1,IMPACT
2.3854,1.6314,0.7580,15.8821,19,24.09,1,IMPACT
2.2415,2.6585,0.6583,19.0552,24,45.64,1,IMPACT
2.5980,2.4379,0.3080,22.2334,23,37.15,1,IMPACT
2.9561,2.2213,0.4594,20.4309,17,28.79,1,IMPACT
2.8170,3.2555,0.3609,23.6617,22,35.42,1,IMPACT
2.1753,1.7929,0.7632,16.8614,21,27.12,1,IMPACT
2.5296,1.5669,0.4137,20.0154,20,33.69,1,IMPACT
2.8906,3.8537,0.3151,23.2468,25,25.31,1,IMPACT
2.2484,3.6332,0.7164,21.4416,25,31.94,1,IMPACT
2.1091,3.4242,0.6189,19.6694,18,23.65,1,IMPACT
2.4632,1.9408,0.7670,22.8203,18,45.03,1,IMPACT
2.8219,2.9824,0.4191,16.0229,17,36.72,1,IMPACT
2.6811,2.7604,0.3206,19.2356,22,43.35,1,IMPACT
2.0429,3.8020,0.7246,17.4788,21,35.17,1,IMPACT
2.8987,3.5759,0.3742,15.6496,20,41.66,1,IMPACT
2.7563,3.3621,0.5253,23.8393,19,48.28,1,IMPACT
2.6165,1.8979,0.6775,17.0626,19,24.97,1,IMPACT
2.4771,1.6842,0.5792,15.2894,18,46.62,1,IMPACT
2.3357,2.7201,0.7315,23.4939,17,23.32,1,IMPACT
2.1891,2.4862,0.3796,21.6365,16,29.70,1,IMPACT
2.0520,2.2822,0.7829,24.8895,16,36.47,1,IMPACT
2.4078,2.0617,0.4340,18.0610,15,43.09,1,IMPACT
2.7717,1.8557,0.5877,16.3275,25,34.87,1,IMPACT
2.1258,2.8774,0.4868,19.4784,25,41.34,1,IMPACT
2.4836,2.6646,0.6386,22.6715,18,33.01,1,IMPACT
2.8400,3.6844,0.7875,20.8489,23,24.45,1,IMPACT
2.7060,2.2374,0.6931,24.1413,17,46.38,1,IMPACT
2.0562,3.2517,0.5904,22.2451,22,22.73,1,IMPACT
2.9195,3.0480,0.4940,20.5034,16,44.51,1,IMPACT
2.2753,1.5705,0.6447,23.6759,20,36.08,1,IMPACT
2.6298,3.8469,0.7947,21.8308,25,42.62,1,IMPACT
2.4944,3.6441,0.6993,20.1067,19,49.48,1,IMPACT
2.8483,2.1629,0.5977,23.2547,18,40.89,1,IMPACT
2.7095,3.2066,0.5002,21.4866,17,32.60,1,IMPACT
2.0659,2.9822,0.4004,24.6647,22,39.15,1,IMPACT
2.9227,1.5140,0.3010,22.8472,21,45.72,1,IMPACT
2.2812,2.5450,0.4528,16.0510,15,37.38,1,IMPACT
2.6440,2.3404,0.3567,19.3039,15,44.19,1,IMPACT
2.4977,3.3567,0.7548,22.4499,19,20.58,1,IMPACT
2.8610,3.1597,0.6587,15.7065,19,27.40,1,IMPACT
2.7177,1.6832,0.5588,23.8883,18,33.93,1,IMPACT
2.0783,2.7187,0.4607,17.1167,17,25.59,1,IMPACT
2.9329,2.4936,0.6102,15.2718,16,32.09,1,IMPACT
2.7895,3.5220,0.5110,23.4525,21,23.68,1,IMPACT
2.1471,3.3010,0.4119,21.6451,20,30.27,1,IMPACT
2.5082,3.0939,0.5653,19.8783,25,22.04,1,IMPACT
2.8707,2.8836,0.7183,18.1294,24,43.78,1,IMPACT
2.2207,2.6484,0.3654,21.2298,24,35.11,1,IMPACT
2.0834,2.4401,0.7687,19.4825,23,26.87,1,IMPACT
2.9406,2.2178,0.6691,17.6688,17,48.43,1,IMPACT
2.3051,2.0176,0.5744,15.9443,22,40.34,1,IMPACT
2.1590,3.0419,0.4739,19.0918,15,46.84,1,IMPACT
2.5212,2.8383,0.6273,17.3367,15,38.62,1,IMPACT
2.3733,3.8495,0.5249,15.4644,25,44.97,1,IMPACT
2.2399,2.4012,0.4300,23.7636,24,21.86,1,IMPACT
2.0906,3.4171,0.5775,16.8723,23,43.22,1,IMPACT
2.4490,3.1976,0.7288,20.0742,23,49.84,1,IMPACT
2.8078,1.7317,0.6297,18.2795,16,41.43,1,IMPACT
2.1685,1.5183,0.7826,16.5092,16,48.17,1,IMPACT
2.5256,2.5498,0.6841,24.6958,15,24.81,1,IMPACT
2.3862,3.5890,0.3367,22.9228,25,46.52,1,IMPACT
2.7425,3.3691,0.7362,21.0972,25,38.03,1,IMPACT
2.6017,1.9017,0.3880,24.3093,18,29.68,1,IMPACT
2.9637,2.9415,0.5409,17.5532,23,21.41,1,IMPACT
2.3161,2.7142,0.6894,20.6820,17,27.84,1,IMPACT
2.1764,3.7517,0.5919,18.9064,22,49.55,1,IMPACT
2.0348,3.5319,0.4933,17.1086,21,41.18,1,IMPACT
2.8931,3.3168,0.3948,20.3082,20,47.82,1,IMPACT
2.2524,1.8496,0.5465,23.5213,19,39.46,1,IMPACT
2.6101,1.6292,0.6970,16.7138,19,46.03,1,IMPACT
2.9682,3.9107,0.3477,24.9107,18,37.62,1,IMPACT
2.3282,2.4479,0.5008,18.1324,17,29.36,1,IMPACT
2.6849,3.4723,0.6500,21.3128,22,20.83,1,IMPACT
2.5460,3.2638,0.3037,24.5474,16,27.63,1,IMPACT
2.9041,1.7979,0.4548,22.7439,21,34.24,1,IMPACT
2.7613,1.5733,0.3553,15.9314,25,25.80,1,IMPACT
2.6170,2.6080,0.5062,24.0997,25,32.40,1,IMPACT
2.4745,2.3817,0.4066,22.2920,18,23.95,1,IMPACT
2.3351,3.4215,0.3085,15.5184,23,45.62,1,IMPACT
2.1950,3.2093,0.4614,18.7382,23,22.36,1,IMPACT
2.0483,1.7308,0.3596,16.8774,22,43.77,1,IMPACT
2.9112,1.5239,0.5126,15.1319,16,20.51,1,IMPACT
2.2727,3.8146,0.4167,18.3717,15,42.33,1,IMPACT
2.6288,3.5906,0.3162,21.5447,20,48.83,1,IMPACT
2.4831,3.3670,0.7160,24.6970,24,25.35,1,IMPACT
2.8440,3.1534,0.3678,22.9279,18,47.00,1,IMPACT
2.2047,1.6921,0.5207,16.1574,23,38.74,1,IMPACT
2.5651,3.9765,0.6727,24.3819,22,30.41,1,IMPACT
2.4194,3.7507,0.5715,22.5331,16,21.85,1,IMPACT
2.2782,2.2876,0.7242,15.7405,15,43.58,1,IMPACT
2.6359,3.3164,0.3755,18.9344,15,20.20,1,IMPACT
2.9955,3.1013,0.5278,22.1519,19,26.90,1,IMPACT
2.3490,2.8737,0.6755,20.2918,24,48.26,1,IMPACT
2.2093,3.9107,0.3284,23.5173,23,25.00,1,IMPACT
2.5674,2.4425,0.7293,16.7141,23,46.60,1,IMPACT
2.9269,3.4745,0.3809,24.9294,22,23.23,1,IMPACT
2.2850,3.2589,0.5320,18.1257,16,44.85,1,IMPACT
2.6437,1.7938,0.4344,16.3320,20,36.55,1,IMPACT
2.5040,1.5789,0.5861,24.5563,20,28.20,1,IMPACT
2.3615,3.8623,0.4872,17.7465,24,34.81,1,IMPACT
2.7177,2.3875,0.6370,20.9204,24,41.32,1,IMPACT
2.5771,2.1705,0.7884,24.1348,18,32.96,1,IMPACT
2.9364,3.2087,0.6900,17.3448,22,39.60,1,IMPACT
2.7950,1.7400,0.5912,20.5485,16,31.22,1,IMPACT
